index,Class,score,video_x
435_3_4,5,0.0192916827849768,435_3
435_3_5,0,0.0098297934235313,435_3
435_3_6,0,0.0001440913518294,435_3
435_3_7,0,0.0,435_3
435_3_8,0,0.0061394890549883,435_3
435_3_9,5,0.0176404024364441,435_3
435_3_10,5,0.033774925515724,435_3
435_3_11,5,0.0536327988171775,435_3
435_3_12,5,0.0747081786384585,435_3
435_3_13,5,0.0842612235822451,435_3
435_3_14,5,0.0839349724718949,435_3
435_3_15,5,0.0830619529994283,435_3
435_3_16,5,0.0820865953757908,435_3
435_3_17,5,0.080820669958761,435_3
435_3_18,5,0.0806735322931827,435_3
435_3_19,5,0.0832716115048468,435_3
435_3_20,5,0.0833273521429918,435_3
435_3_21,5,0.0738244333457953,435_3
435_3_22,5,0.0648564104537755,435_3
435_3_23,5,0.0602471143215577,435_3
435_3_24,5,0.0626589717004924,435_3
435_3_25,5,0.0753185360574671,435_3
435_3_26,5,0.0922220413136156,435_3
435_3_27,5,0.1038788049500284,435_3
435_3_28,5,0.106249726475175,435_3
435_3_29,5,0.1053650544181332,435_3
435_3_30,5,0.1071514742114961,435_3
435_3_31,5,0.1092832435005887,435_3
435_3_32,5,0.1076491978379911,435_3
435_3_33,5,0.1034213879082295,435_3
435_3_34,5,0.1042064045344599,435_3
435_3_35,5,0.1079546665877581,435_3
435_3_36,5,0.1129050524254766,435_3
435_3_37,5,0.1194016153516434,435_3
435_3_38,5,0.1238383436861535,435_3
435_3_39,5,0.1266149279166453,435_3
435_3_40,5,0.1275995743336341,435_3
435_3_41,5,0.1267261347625363,435_3
435_3_42,5,0.1268786204794149,435_3
435_3_43,6,0.1292876215930832,435_3
435_3_44,6,0.1311114031419357,435_3
435_3_45,6,0.1334121403858861,435_3
435_3_46,6,0.1394362043655456,435_3
435_3_47,6,0.1447371939348617,435_3
435_3_48,6,0.1482434235397494,435_3
435_3_49,5,0.1521598098699418,435_3
435_3_50,5,0.1531398331311328,435_3
435_3_51,5,0.153985401690914,435_3
435_3_52,5,0.149041941200567,435_3
435_3_53,5,0.1388978537002438,435_3
435_3_54,5,0.1286613612376094,435_3
435_3_55,5,0.127534901484845,435_3
435_3_56,5,0.1265884101600654,435_3
435_3_57,5,0.128333990539507,435_3
435_3_58,5,0.1325534516023817,435_3
435_3_59,5,0.1377704853041055,435_3
435_3_60,5,0.1434304809212244,435_3
435_3_61,5,0.1489721711753395,435_3
435_3_62,5,0.1554921927986334,435_3
435_3_63,5,0.1643642117491108,435_3
435_3_64,5,0.1754689052570005,435_3
435_3_65,5,0.1819061888481272,435_3
435_3_66,5,0.1847197361926532,435_3
435_3_67,5,0.1859432627504906,435_3
435_3_68,5,0.186563527210252,435_3
435_3_69,5,0.1875192865125245,435_3
435_3_70,5,0.1890191233511661,435_3
435_3_71,5,0.1905201482632609,435_3
435_3_72,5,0.192061478082292,435_3
435_3_73,5,0.1953716182374779,435_3
435_3_74,5,0.1991932954100083,435_3
435_3_75,5,0.2020100439080361,435_3
435_3_76,5,0.2074280268317291,435_3
435_3_77,5,0.2117880821554211,435_3
435_3_78,5,0.2157371862668061,435_3
435_3_79,5,0.2190897034871705,435_3
435_3_80,5,0.2223037272746825,435_3
435_3_81,5,0.2254120657801529,435_3
435_3_82,5,0.2314642503253952,435_3
435_3_83,5,0.2355162204406446,435_3
435_3_84,5,0.2374639871459248,435_3
435_3_85,5,0.2399933894978632,435_3
435_3_86,5,0.2402597356491539,435_3
435_3_87,5,0.2409495722223978,435_3
435_3_88,5,0.2395869171045775,435_3
435_3_89,5,0.2351391947582732,435_3
435_3_90,5,0.2321553203872297,435_3
435_3_91,5,0.231219326689273,435_3
435_3_92,5,0.2290026370632462,435_3
435_3_93,5,0.2275180486823288,435_3
435_3_94,5,0.2289077419893899,435_3
435_3_95,5,0.2343188591431634,435_3
435_3_96,5,0.2414974058192726,435_3
435_3_97,5,0.2464827785226766,435_3
435_3_98,5,0.2518582756691476,435_3
435_3_99,5,0.2551175191770504,435_3
435_3_100,6,0.2603165552462343,435_3
435_3_101,6,0.2650703769788433,435_3
435_3_102,6,0.2676747192036587,435_3
435_3_103,6,0.2697574009687854,435_3
435_3_104,6,0.2720715190317349,435_3
435_3_105,5,0.2762426230640633,435_3
435_3_106,5,0.2807151477507278,435_3
435_3_107,5,0.2840556812813504,435_3
435_3_108,5,0.2866176281404795,435_3
435_3_109,5,0.2897293859655422,435_3
435_3_110,5,0.2939838716479067,435_3
435_3_111,5,0.3004050677591345,435_3
435_3_112,5,0.3074943800786013,435_3
435_3_113,5,0.3079725924492118,435_3
435_3_114,5,0.3048887545997303,435_3
435_3_115,5,0.2995619685534849,435_3
435_3_116,5,0.2948572564597923,435_3
435_3_117,5,0.2926365248553734,435_3
435_3_118,5,0.2938713508191523,435_3
435_3_119,5,0.2958533121983518,435_3
435_3_120,5,0.2996109730565156,435_3
435_3_121,5,0.3043361552526726,435_3
435_3_122,5,0.3109231166953767,435_3
435_3_123,5,0.3161602132792632,435_3
435_3_124,5,0.3209836363943393,435_3
435_3_125,5,0.3231663117573262,435_3
435_3_126,5,0.3249895453527004,435_3
435_3_127,5,0.3312850727745577,435_3
435_3_128,5,0.3365093068719162,435_3
435_3_129,5,0.3403250775288378,435_3
435_3_130,5,0.3430969740252994,435_3
435_3_131,5,0.3451963624834254,435_3
435_3_132,5,0.3469999842018952,435_3
435_3_133,5,0.3507423727373218,435_3
435_3_134,5,0.3541449851227993,435_3
435_3_135,5,0.3553101676811487,435_3
435_3_136,5,0.3563842524357612,435_3
435_3_137,5,0.3563564336939345,435_3
435_3_138,5,0.356124338256208,435_3
435_3_139,5,0.3591633050924013,435_3
435_3_140,6,0.360803558322443,435_3
435_3_141,6,0.3619214351364571,435_3
435_3_142,6,0.3660616552022903,435_3
435_3_143,6,0.3713898318027996,435_3
435_3_144,6,0.3789428446433672,435_3
435_3_145,6,0.3814445074550361,435_3
435_3_146,6,0.378796102804807,435_3
435_3_147,5,0.375408063483758,435_3
435_3_148,5,0.374803982576057,435_3
435_3_149,5,0.3770822889524928,435_3
435_3_150,5,0.3800510051588303,435_3
435_3_151,5,0.3856294568001317,435_3
435_3_152,5,0.3891311196665983,435_3
435_3_153,5,0.3937054427047073,435_3
435_3_154,5,0.397667761572951,435_3
435_3_155,5,0.401085808011309,435_3
435_3_156,5,0.4029847387291569,435_3
435_3_157,5,0.4065059972874204,435_3
435_3_158,5,0.4097979417412468,435_3
435_3_159,5,0.4130024463551748,435_3
435_3_160,5,0.4176548412491606,435_3
435_3_161,5,0.4215446755262734,435_3
435_3_162,5,0.4243086958570823,435_3
435_3_163,5,0.4291880942296262,435_3
435_3_164,5,0.4332052259424539,435_3
435_3_165,5,0.4377284532437507,435_3
435_3_166,5,0.4422532321783521,435_3
435_3_167,5,0.4435135176582804,435_3
435_3_168,5,0.4440633262813473,435_3
435_3_169,5,0.4438125248669267,435_3
435_3_170,5,0.4442490358371881,435_3
435_3_171,5,0.4451356497161265,435_3
435_3_172,5,0.4468232628720404,435_3
435_3_173,5,0.4457993437302859,435_3
435_3_174,5,0.4441961978144758,435_3
435_3_175,5,0.4441350201610771,435_3
435_3_176,5,0.4440948217863536,435_3
435_3_177,5,0.4448792455957477,435_3
435_3_178,5,0.4444411281159831,435_3
435_3_179,5,0.4449648845705266,435_3
435_3_180,5,0.445806244918014,435_3
435_3_181,5,0.4488153599746025,435_3
435_3_182,5,0.4524650383222924,435_3
435_3_183,5,0.4529481732527919,435_3
435_3_184,5,0.4512771119175752,435_3
435_3_185,5,0.4496899607831578,435_3
435_3_186,5,0.448793934629211,435_3
435_3_187,5,0.4510300779805921,435_3
435_3_188,5,0.4534002187523459,435_3
435_3_189,5,0.457179184195123,435_3
435_3_190,5,0.461654219330292,435_3
435_3_191,5,0.4650241729072278,435_3
435_3_192,5,0.472802100022761,435_3
435_3_193,5,0.4807599637244557,435_3
435_3_194,5,0.4812853941811421,435_3
435_3_195,5,0.480496736832332,435_3
435_3_196,5,0.4794724382704279,435_3
435_3_197,5,0.4809180182877783,435_3
435_3_198,5,0.486121947177721,435_3
435_3_199,5,0.4912435075571814,435_3
435_3_200,5,0.4923797980759012,435_3
435_3_201,5,0.4933032992823382,435_3
435_3_202,5,0.4992259597613105,435_3
435_3_203,5,0.5092109175996778,435_3
435_3_204,5,0.5236793111833998,435_3
435_3_205,5,0.5473964555114752,435_3
435_3_206,5,0.5701727593040075,435_3
435_3_207,5,0.5825511593657066,435_3
435_3_208,5,0.5863756931172983,435_3
435_3_209,5,0.5751005055175588,435_3
435_3_210,5,0.5613168198926103,435_3
435_3_211,5,0.5581318222173973,435_3
435_3_212,5,0.5677837042835043,435_3
435_3_213,5,0.5858384060740307,435_3
435_3_214,5,0.6078630687983833,435_3
435_3_215,5,0.6214288444181857,435_3
435_3_216,5,0.6314097481385583,435_3
435_3_217,5,0.6249743954622515,435_3
435_3_218,5,0.6171856644411136,435_3
435_3_219,5,0.6122658239465126,435_3
435_3_220,5,0.610857008412615,435_3
435_3_221,5,0.6090061559556561,435_3
435_3_222,5,0.6099833414026676,435_3
435_3_223,5,0.6186354124762858,435_3
435_3_224,5,0.6246901947174524,435_3
435_3_225,5,0.6296928247900517,435_3
435_3_226,5,0.6357805459847274,435_3
435_3_227,5,0.6416723808197111,435_3
435_3_228,5,0.649668358765364,435_3
435_3_229,5,0.6604983583705442,435_3
435_3_230,5,0.6672055157904768,435_3
435_3_231,5,0.670246776639329,435_3
435_3_232,6,0.6730914401429711,435_3
435_3_233,6,0.6719144809226869,435_3
435_3_234,6,0.6706003625323294,435_3
435_3_235,6,0.6723001278719944,435_3
435_3_236,6,0.6753865892877138,435_3
435_3_237,6,0.6787707458349159,435_3
435_3_238,6,0.6831259981135687,435_3
435_3_239,6,0.6894525770273301,435_3
435_3_240,6,0.6984201992478827,435_3
435_3_241,6,0.7067757869933202,435_3
435_3_242,6,0.7120952579729594,435_3
435_3_243,6,0.7118239062635512,435_3
435_3_244,6,0.7074142627589868,435_3
435_3_245,6,0.7039146128200784,435_3
435_3_246,6,0.7022784080615914,435_3
435_3_247,6,0.7017866493002836,435_3
435_3_248,6,0.7024107241688109,435_3
435_3_249,6,0.7028960690815902,435_3
435_3_250,6,0.7060684294338158,435_3
435_3_251,6,0.7102904195357616,435_3
435_3_252,6,0.7150366340305954,435_3
435_3_253,6,0.7189731965941748,435_3
435_3_254,6,0.7210162937385058,435_3
435_3_255,6,0.725504524986397,435_3
435_3_256,6,0.7344842412256032,435_3
435_3_257,6,0.7467693988394419,435_3
435_3_258,6,0.7589912705466624,435_3
435_3_259,6,0.7675489713618793,435_3
435_3_260,5,0.7736335783791908,435_3
435_3_261,5,0.7752978961743975,435_3
435_3_262,5,0.7765288743444365,435_3
435_3_263,5,0.7735491940331278,435_3
435_3_264,5,0.7681911339506682,435_3
435_3_265,5,0.7705431247680965,435_3
435_3_266,5,0.782431335095686,435_3
435_3_267,5,0.8041719558009113,435_3
435_3_268,5,0.8376122911803201,435_3
435_3_269,5,0.8725202770227507,435_3
435_3_270,5,0.8895127602132382,435_3
435_3_271,5,0.8955979815869919,435_3
435_3_272,5,0.9016764120923132,435_3
435_3_273,5,0.9204412018417258,435_3
435_3_274,5,0.9541017669663372,435_3
435_3_275,5,0.9804419574549575,435_3
435_3_276,6,1.0,435_3
435_3_277,6,0.971759960077496,435_3
435_3_278,6,0.927391196578897,435_3
435_3_279,6,0.8812245436021919,435_3
435_3_280,6,0.8455446154470676,435_3
435_3_281,6,0.8193336588375202,435_3
435_3_282,6,0.8033928524730765,435_3
435_3_283,6,0.7980227560610811,435_3
436_3_1,6,0.0,436_3
436_3_2,6,0.0033607868490955,436_3
436_3_3,6,0.0076638714154992,436_3
436_3_4,6,0.0113423073172308,436_3
436_3_5,6,0.0158262954627273,436_3
436_3_6,6,0.020267897056971,436_3
436_3_7,6,0.0238066642639421,436_3
436_3_8,6,0.0277295732151259,436_3
436_3_9,6,0.0313254734894223,436_3
436_3_10,6,0.0351192358125516,436_3
436_3_11,6,0.03842649957233,436_3
436_3_12,5,0.0418013105035234,436_3
436_3_13,5,0.0458801178009717,436_3
436_3_14,5,0.0512066453944282,436_3
436_3_15,5,0.0558563552497692,436_3
436_3_16,5,0.0583855502890977,436_3
436_3_17,5,0.0588363494791854,436_3
436_3_18,5,0.0602232314838838,436_3
436_3_19,5,0.0630366198711828,436_3
436_3_20,5,0.0679833443364424,436_3
436_3_21,5,0.0734585073635769,436_3
436_3_22,5,0.0802730473951703,436_3
436_3_23,5,0.0883264675280413,436_3
436_3_24,5,0.0992149777746063,436_3
436_3_25,6,0.1109892539198121,436_3
436_3_26,6,0.1175191457184257,436_3
436_3_27,6,0.1173234120542366,436_3
436_3_28,6,0.115487945359525,436_3
436_3_29,6,0.1151400339484576,436_3
436_3_30,6,0.1169473058039794,436_3
436_3_31,6,0.1178864517038263,436_3
436_3_32,6,0.120321507274366,436_3
436_3_33,6,0.1235013787727248,436_3
436_3_34,6,0.1264079230582916,436_3
436_3_35,6,0.1311869436203604,436_3
436_3_36,6,0.1384773628555793,436_3
436_3_37,6,0.1467066379282751,436_3
436_3_38,6,0.1530409411176388,436_3
436_3_39,6,0.156409463191177,436_3
436_3_40,6,0.1594592401569632,436_3
436_3_41,6,0.1635519140670274,436_3
436_3_42,6,0.1689343204408311,436_3
436_3_43,6,0.1751656805198872,436_3
436_3_44,6,0.1813681891490898,436_3
436_3_45,6,0.1919063367692763,436_3
436_3_46,6,0.1987293343501962,436_3
436_3_47,6,0.1993132860534585,436_3
436_3_48,6,0.1997356396003844,436_3
436_3_49,6,0.2026087979833515,436_3
436_3_50,6,0.2086592023451517,436_3
436_3_51,6,0.214863380315307,436_3
436_3_52,6,0.2208102730164484,436_3
436_3_53,6,0.226164520314234,436_3
436_3_54,6,0.2313826571072755,436_3
436_3_55,6,0.2374274216472229,436_3
436_3_56,6,0.2437249329033695,436_3
436_3_57,6,0.2496276372306471,436_3
436_3_58,6,0.2558805372870494,436_3
436_3_59,6,0.2585640593084848,436_3
436_3_60,6,0.2623491492833609,436_3
436_3_61,6,0.2665621144504281,436_3
436_3_62,6,0.2712311905045927,436_3
436_3_63,6,0.2792581827033642,436_3
436_3_64,6,0.2893765747557002,436_3
436_3_65,6,0.293277696088529,436_3
436_3_66,6,0.2934239966714405,436_3
436_3_67,6,0.2963148199237559,436_3
436_3_68,6,0.3002837421093307,436_3
436_3_69,6,0.3030237578300417,436_3
436_3_70,6,0.3045425160200974,436_3
436_3_71,6,0.3062255703510024,436_3
436_3_72,6,0.3085871431009179,436_3
436_3_73,6,0.312393723217885,436_3
436_3_74,6,0.3165274265232107,436_3
436_3_75,6,0.3198388104152455,436_3
436_3_76,6,0.3238901597612585,436_3
436_3_77,6,0.3287945385838641,436_3
436_3_78,6,0.3333618526849202,436_3
436_3_79,6,0.3368338967230275,436_3
436_3_80,6,0.3392708862319397,436_3
436_3_81,6,0.3471133209325012,436_3
436_3_82,6,0.355671731052341,436_3
436_3_83,5,0.3600601069606187,436_3
436_3_84,5,0.3641054086525109,436_3
436_3_85,5,0.3682870072326467,436_3
436_3_86,5,0.3720217586705655,436_3
436_3_87,5,0.3774069751615919,436_3
436_3_88,5,0.3804859765446121,436_3
436_3_89,5,0.3767792155770695,436_3
436_3_90,5,0.3734162946030988,436_3
436_3_91,5,0.3694233544051951,436_3
436_3_92,5,0.3668724876664427,436_3
436_3_93,5,0.3671269527994178,436_3
436_3_94,5,0.3666171758307277,436_3
436_3_95,5,0.3664237557303689,436_3
436_3_96,5,0.3709052397545438,436_3
436_3_97,5,0.3832753037425466,436_3
436_3_98,5,0.3936723810471012,436_3
436_3_99,5,0.403820514521886,436_3
436_3_100,5,0.4098289814994624,436_3
436_3_101,5,0.4105537818258146,436_3
436_3_102,5,0.4110428445159138,436_3
436_3_103,5,0.4105001323574628,436_3
436_3_104,5,0.4094159694600536,436_3
436_3_105,5,0.4102016140261036,436_3
436_3_106,5,0.4026506621022665,436_3
436_3_107,5,0.4055651317366576,436_3
436_3_108,5,0.4210440899610346,436_3
436_3_109,5,0.4386864511996045,436_3
436_3_110,5,0.4557433569101972,436_3
436_3_111,5,0.4672644287686308,436_3
436_3_112,5,0.4783752747962093,436_3
436_3_113,5,0.4883772380635566,436_3
436_3_114,5,0.4972282721191007,436_3
436_3_115,6,0.5059011384149287,436_3
436_3_116,6,0.5132157356660186,436_3
436_3_117,6,0.5204843019864471,436_3
436_3_118,6,0.5297655782674195,436_3
436_3_119,6,0.536235904881729,436_3
436_3_120,6,0.5366411564991183,436_3
436_3_121,6,0.5383916805488776,436_3
436_3_122,6,0.5423765529631531,436_3
436_3_123,6,0.547172783478411,436_3
436_3_124,6,0.5516200213551639,436_3
436_3_125,6,0.5567315838347942,436_3
436_3_126,6,0.5652969903536119,436_3
436_3_127,6,0.5748239195022992,436_3
436_3_128,6,0.5831407711917431,436_3
436_3_129,6,0.5893728666069118,436_3
436_3_130,6,0.5939135921071671,436_3
436_3_131,6,0.5998395536422382,436_3
436_3_132,6,0.6047512679532061,436_3
436_3_133,6,0.6060952705787465,436_3
436_3_134,6,0.6060270493629587,436_3
436_3_135,6,0.6080264190653168,436_3
436_3_136,6,0.6151155760196911,436_3
436_3_137,5,0.6242151673513812,436_3
436_3_138,5,0.6291527111568016,436_3
436_3_139,5,0.6320556722641579,436_3
436_3_140,5,0.6368264917037563,436_3
436_3_141,5,0.6444540943272239,436_3
436_3_142,5,0.6539286733630174,436_3
436_3_143,5,0.657927782235425,436_3
436_3_144,5,0.6595223410281932,436_3
436_3_145,5,0.6608606872722413,436_3
436_3_146,5,0.660548087358346,436_3
436_3_147,5,0.657197249124547,436_3
436_3_148,5,0.654598976328099,436_3
436_3_149,5,0.6528850600079825,436_3
436_3_150,5,0.6527185892037859,436_3
436_3_151,5,0.653856694627867,436_3
436_3_152,5,0.6541233313891999,436_3
436_3_153,5,0.6527030153676274,436_3
436_3_154,5,0.6580798928572384,436_3
436_3_155,5,0.6654761314179931,436_3
436_3_156,5,0.6691643328053478,436_3
436_3_157,5,0.6731082467199523,436_3
436_3_158,5,0.6772998155950356,436_3
436_3_159,5,0.6840426611788357,436_3
436_3_160,5,0.6914673102839359,436_3
436_3_161,5,0.7016894445448094,436_3
436_3_162,5,0.7154010820372123,436_3
436_3_163,5,0.7336680405290805,436_3
436_3_164,5,0.7550788445786218,436_3
436_3_165,5,0.7824874577129195,436_3
436_3_166,5,0.8226083002606235,436_3
436_3_167,5,0.8678266299890549,436_3
436_3_168,5,0.9202974119295366,436_3
436_3_169,5,0.9700948171530546,436_3
436_3_170,6,1.0,436_3
436_3_171,6,0.9733765595116864,436_3
436_3_172,6,0.9290254183595754,436_3
436_3_173,6,0.8848227408410323,436_3
436_3_174,6,0.8445981647199192,436_3
436_3_175,6,0.8198283033406597,436_3
436_3_176,6,0.8010414483540682,436_3
436_3_177,6,0.7809746380822133,436_3
436_3_178,6,0.7625874612712276,436_3
436_3_179,6,0.7466956056665868,436_3
436_3_180,6,0.7334642266225055,436_3
436_3_181,6,0.7219381007878196,436_3
436_3_182,6,0.7104857864690468,436_3
436_3_183,6,0.699006348864649,436_3
436_3_184,6,0.6886613073940737,436_3
436_3_185,6,0.6814510235727931,436_3
436_3_186,6,0.6745559263232546,436_3
436_3_187,6,0.668069377058701,436_3
436_3_188,6,0.6618536622217288,436_3
436_3_189,6,0.6538818857872792,436_3
436_3_190,6,0.6477964461973373,436_3
436_3_191,6,0.6416612923066429,436_3
436_3_192,6,0.6358671847218873,436_3
436_3_193,6,0.627966724781991,436_3
436_3_194,6,0.6216869422096631,436_3
436_3_195,6,0.6158751166879031,436_3
436_3_196,6,0.613095319172113,436_3
436_3_197,6,0.6097568457205895,436_3
436_3_198,6,0.6056364685433642,436_3
436_3_199,6,0.6026222314357657,436_3
436_3_200,6,0.5978278473039986,436_3
436_3_201,6,0.5938917375644339,436_3
436_3_202,6,0.590414421446587,436_3
436_3_203,6,0.5860937772723589,436_3
436_3_204,6,0.5830480006953045,436_3
436_3_205,6,0.5815279233581776,436_3
436_3_206,6,0.5791213496355069,436_3
436_3_207,6,0.5749447864188153,436_3
436_3_208,6,0.5705664177358106,436_3
436_3_209,6,0.5689106053913214,436_3
436_3_210,5,0.5688791182204058,436_3
436_3_211,5,0.5688717720715789,436_3
436_3_212,5,0.5637801600557538,436_3
436_3_213,5,0.5586171528671364,436_3
436_3_214,5,0.5546274819834979,436_3
436_3_215,5,0.5511677739917119,436_3
436_3_216,5,0.5477840407557227,436_3
436_3_217,5,0.5418803687778602,436_3
436_3_218,5,0.535073827982441,436_3
436_3_219,5,0.5290483126376166,436_3
436_3_220,5,0.5246774625382011,436_3
436_3_221,5,0.5219939946794002,436_3
436_3_222,5,0.5191745013227407,436_3
436_3_223,5,0.5143683421690229,436_3
436_3_224,5,0.5089130977913197,436_3
436_3_225,5,0.5044149407347007,436_3
436_3_226,5,0.5034750959691039,436_3
436_3_227,5,0.5036053666784757,436_3
436_3_228,5,0.5009685268532881,436_3
436_3_229,5,0.4935197816054061,436_3
436_3_230,5,0.4855649223029303,436_3
436_3_231,5,0.4788837933366884,436_3
436_3_232,5,0.4733484166355453,436_3
436_3_233,5,0.4672517452594447,436_3
436_3_234,5,0.4620463343888139,436_3
436_3_235,5,0.4572509714036733,436_3
436_3_236,6,0.4518068184588614,436_3
436_3_237,6,0.4454642503263915,436_3
436_3_238,6,0.439325085546886,436_3
436_3_239,6,0.4330917463723899,436_3
436_3_240,6,0.4267340519950409,436_3
436_3_241,6,0.4220014383540199,436_3
436_3_242,6,0.4161519270402107,436_3
436_3_243,6,0.4098445494718832,436_3
436_3_244,6,0.4042573376698796,436_3
436_3_245,6,0.401068163754202,436_3
436_3_246,6,0.3977899953611513,436_3
436_3_247,6,0.3938756385692987,436_3
436_3_248,6,0.3895626484458147,436_3
436_3_249,6,0.3837661336585262,436_3
436_3_250,6,0.377520259998667,436_3
436_3_251,6,0.3725230235034309,436_3
436_3_252,6,0.3685691321035763,436_3
436_3_253,6,0.364786647051617,436_3
437_3_1,5,0.0827657277352812,437_3
437_3_2,5,0.0931557844416042,437_3
437_3_3,5,0.1038983738297558,437_3
437_3_4,5,0.109246574727546,437_3
437_3_5,5,0.1154666062209822,437_3
437_3_6,6,0.1238237040040821,437_3
437_3_7,6,0.1308017222467764,437_3
437_3_8,6,0.1374193101258671,437_3
437_3_9,6,0.1452366582929286,437_3
437_3_10,6,0.151743789749788,437_3
437_3_11,6,0.1571447328995078,437_3
437_3_12,6,0.163659807748687,437_3
437_3_13,6,0.1670170515090512,437_3
437_3_14,6,0.1691040990801715,437_3
437_3_15,6,0.1739310210916278,437_3
437_3_16,6,0.1765920927788762,437_3
437_3_17,6,0.1786611802534105,437_3
437_3_18,6,0.183347044513744,437_3
437_3_19,6,0.1857301663872103,437_3
437_3_20,6,0.1878732477051116,437_3
437_3_21,6,0.191981058998592,437_3
437_3_22,6,0.1944724470994906,437_3
437_3_23,6,0.1965702460989302,437_3
437_3_24,6,0.2009108530087333,437_3
437_3_25,6,0.2041741892407821,437_3
437_3_26,6,0.2069153739970322,437_3
437_3_27,6,0.2130441317936899,437_3
437_3_28,6,0.2159873996774358,437_3
437_3_29,6,0.2175948601185362,437_3
437_3_30,6,0.2221564341634163,437_3
437_3_31,6,0.2255214431942315,437_3
437_3_32,6,0.2286460314688554,437_3
437_3_33,6,0.2344716196730061,437_3
437_3_34,6,0.2389339706732824,437_3
437_3_35,6,0.242616612904863,437_3
437_3_36,6,0.2490107763997417,437_3
437_3_37,6,0.2529504321789309,437_3
437_3_38,6,0.2556912837671441,437_3
437_3_39,6,0.2611143348054371,437_3
437_3_40,6,0.2650556253095869,437_3
437_3_41,6,0.2680448293388914,437_3
437_3_42,6,0.272463986063395,437_3
437_3_43,6,0.2764421157079429,437_3
437_3_44,6,0.2795040298275788,437_3
437_3_45,6,0.2857801187040949,437_3
437_3_46,6,0.2906516313624891,437_3
437_3_47,6,0.2937988593261885,437_3
437_3_48,6,0.2987177035395129,437_3
437_3_49,6,0.3019042193997766,437_3
437_3_50,6,0.3050142595670037,437_3
437_3_51,6,0.3099145472393912,437_3
437_3_52,6,0.3132558677788669,437_3
437_3_53,6,0.3161705546952248,437_3
437_3_54,6,0.320891785287503,437_3
437_3_55,6,0.3241216798395935,437_3
437_3_56,6,0.3273186473402028,437_3
437_3_57,6,0.3327898396656789,437_3
437_3_58,6,0.3371591626324078,437_3
437_3_59,6,0.3410573212812842,437_3
437_3_60,6,0.3467388987701808,437_3
437_3_61,6,0.3506619314169231,437_3
437_3_62,6,0.3540341206501539,437_3
437_3_63,6,0.3586579353209501,437_3
437_3_64,6,0.3622945974564986,437_3
437_3_65,6,0.3656370798359631,437_3
437_3_66,6,0.3714515203728181,437_3
437_3_67,6,0.3747923566855896,437_3
437_3_68,6,0.3776778492402708,437_3
437_3_69,6,0.3818719370058777,437_3
437_3_70,6,0.3845427473603894,437_3
437_3_71,6,0.3867556410218312,437_3
437_3_72,6,0.3915192781839882,437_3
437_3_73,6,0.3955009808017294,437_3
437_3_74,6,0.3999260143412684,437_3
437_3_75,6,0.4065219682560019,437_3
437_3_76,6,0.4087363678744674,437_3
437_3_77,6,0.4103666684499466,437_3
437_3_78,6,0.4134743817972818,437_3
437_3_79,6,0.4152817655783424,437_3
437_3_80,6,0.4170079012114002,437_3
437_3_81,6,0.4205790756903259,437_3
437_3_82,6,0.4217065630766297,437_3
437_3_83,6,0.4229348487959917,437_3
437_3_84,6,0.4260985013990137,437_3
437_3_85,6,0.4275665150740674,437_3
437_3_86,6,0.4290757186936494,437_3
437_3_87,6,0.4323009075266318,437_3
437_3_88,6,0.4348112453021364,437_3
437_3_89,6,0.4373909231463299,437_3
437_3_90,6,0.4420953478947818,437_3
437_3_91,6,0.4450407940250552,437_3
437_3_92,6,0.4478779439801955,437_3
437_3_93,6,0.4529300934845327,437_3
437_3_94,6,0.4577118744502746,437_3
437_3_95,6,0.463651797686746,437_3
437_3_96,6,0.4733302241063569,437_3
437_3_97,6,0.4790786918147389,437_3
437_3_98,6,0.4792627443564103,437_3
437_3_99,6,0.481011213186749,437_3
437_3_100,6,0.4815179106671102,437_3
437_3_101,6,0.4825233701577868,437_3
437_3_102,6,0.4855364266909934,437_3
437_3_103,6,0.4872592095422697,437_3
437_3_104,6,0.4896576161619431,437_3
437_3_105,6,0.4940357531030803,437_3
437_3_106,6,0.4969654033561184,437_3
437_3_107,6,0.499854964707681,437_3
437_3_108,6,0.5047287667242211,437_3
437_3_109,6,0.5068021609752535,437_3
437_3_110,6,0.5085312720532082,437_3
437_3_111,6,0.5121573350244388,437_3
437_3_112,6,0.5147266305963476,437_3
437_3_113,6,0.5168539244831083,437_3
437_3_114,6,0.520772517342351,437_3
437_3_115,6,0.5230358715634276,437_3
437_3_116,6,0.5254153181662062,437_3
437_3_117,6,0.5306795426028528,437_3
437_3_118,6,0.5334787540844499,437_3
437_3_119,6,0.536366031094448,437_3
437_3_120,6,0.5417985328744168,437_3
437_3_121,6,0.5463398146334322,437_3
437_3_122,6,0.5505381127745166,437_3
437_3_123,6,0.555907086007458,437_3
437_3_124,6,0.5590830624822121,437_3
437_3_125,6,0.5619684917599994,437_3
437_3_126,6,0.5668283013279123,437_3
437_3_127,6,0.5701058856548782,437_3
437_3_128,6,0.5727461734230694,437_3
437_3_129,6,0.5769061733865,437_3
437_3_130,6,0.5799522182068237,437_3
437_3_131,6,0.5828305595657961,437_3
437_3_132,6,0.5874021981805597,437_3
437_3_133,6,0.5905084032795944,437_3
437_3_134,6,0.5928418995632616,437_3
437_3_135,6,0.5975839249456618,437_3
437_3_136,6,0.6008988195938318,437_3
437_3_137,6,0.6039608545636155,437_3
